Date,Member,Company,Project,Location,Department,Service #,Hours,Notes,Billable
15/02/2023 00:00,JSaliba,Wilbury Stratton Consultants Ltd,Continuous Development Programme,Trident Head Office,Technical,869875,0.32,"I spoke to Richard about getting access to the Azure environment. He didnt have admin privileges so couldnt assign us access.  He is going to call Abi and try to get her to login and give us access, and will then call me back.",Billable
15/02/2023 00:00,BCarnet,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,884993,0.1,"Hello Kacie,  Just to keep you in the loop,  I am setting up your user now and will email the logins via encrypted email  Regarding the other device, can you confirm who it was that used the laptop, and if you require us to get any data from it before signing in the new starter?  If their isn't any data that you need us to retrieve, we should just be able to select other user and sign them in   Any queries feel free to reply here or call on 01273 662777  Thank you, Ben",Billable
15/02/2023 00:00,BCarnet,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,884993,0.47,Screenshots of progress setting up user  365 Add user [image]  365 Licenses [image]  Review [image]  Received Error  [image]  Amended licences  Removed duplicate apps: Microsoft Teams (MS 365 F1) and Skype for Business (MS 365 F1)  Added Job Title [image]  Edit Manager [image]  Adding to Groups  Wilbury@wscl.com distribution list [image]  WilburyUK [image]  Checked Exchange for mailbox [image]  Jack came over and looked over the user with me All cleared Will send email with details separately    ,Billable
15/02/2023 00:00,BCarnet,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,884993,0.03,Sent Encrypted email with details  [image]  ,Billable
15/02/2023 00:00,BCarnet,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,884993,0.05,"Hello Kacie,  Your new starter Darren is set up and good to go. I have sent an encrypted email to you separately with all the details  I will keep an eye out for your response regarding the re-assigned laptop and any queries pop me a call on 01273 662777 or reply here  Thank you, Ben",Billable
15/02/2023 00:00,JNRPacker,Wilbury Stratton Consultants Ltd,Continuous Development Programme,Trident Head Office,Technical,876698,0.5,Catch-up with JSaliba about works completed yesterday and what information we are awaiting on from Wilbury to complete further works. ,Billable
15/02/2023 00:00,SWheeler,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,885721,0.03,bundled tickets and closed child duplicate tickets ,Billable
15/02/2023 00:00,SWheeler,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,885721,0.03,Messaged BM to give heads up,Billable
15/02/2023 00:00,BSimes,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,885721,0.03,"Hi,  Just emailing to let you know I've picked this up.  As you are contacting Hubspot support, I'll put this on hold for the time being.  Please let me know if you need anything in the meantime.  Thanks,  Ben",Billable
15/02/2023 00:00,LRogers,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,884990,0.37,"Hi Kacie,  I have had a look at this and it does not look to be possible unfortunately, I can see a lot of requests from other users for this feature so we are yet to receive it!  Kind Regards Liam",Billable
15/02/2023 00:00,BSimes,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,885751,0.03,"Hi Kacie,  Thanks for letting me know.  Have a nice day.  Ben",Billable
15/02/2023 00:00,BSimes,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,885721,0.02,closed as per; [image] ,Billable
15/02/2023 00:00,BCarnet,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,884999,0.17,Speaking to Charlie regarding time left Charlie confirmed authorised Checking ITG for documentation on new starters They do not have any  Charlie advised speak to Jack or Michael regarding this Both busy at this time,Billable
15/02/2023 00:00,EThorpe,Wilbury Stratton Consultants Ltd,,Trident Head Office,Sales,,0.2,Chase sent to Dan again for support hours.,Non-Billable
14/02/2023 00:00,JSaliba,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,885344,0.07,MFA verification for new Trident email account,Billable
14/02/2023 00:00,LRogers,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,884990,0.52,"Hi Kacie,  I have just sent an encrypted email with the export from Microsoft, I could however only go back a maximum of 180 days, let me know if there are any issues!  Kind Regards Liam",Billable
14/02/2023 00:00,JSaliba,Wilbury Stratton Consultants Ltd,Continuous Development Programme,Trident Head Office,Technical,869875,3.97,"Junior and I spoke about the work to complete this morning. - Setup Trident Admin account - Change Carden MFA to be under our control - Tried to access Azure Portal, but neither the Carden account nor our account have access. I have tried calling Dan, Richard and the main number but no one has answered yet. ======================================================================  I have spoken to Carden also, but they said there was never a contract per say, as most of the services were looked after internally. Carden mainly just supplied 365 licencing and new accounts.  ======================================================================  Email sent to Dan, Richard and Kacie  I’m Jamie from Trident and I have been trying to call regarding accessing your Azure resources.   I have created a Trident Admin account but we would like a user that has admin privileges to your resource groups, to grant us access to view these resources also please.   The process for this is as follows:  Login to portal.azure.com  Choose your Resource Group  Select ‘Access Control (IAM)’ from the left menu  Select ‘Role Assignments’ tab > Add > Role Assignments  Highlight Owner, Contributor or Reader (Whichever you feel comfortable with for the time being)  Select ‘Members’ tab > + Select Members    Search for and select Trident > Click ‘Select’ at the bottom of the column  Select ‘Review + assign’ twice to assign us access.   If you would like to discuss this further before applying the permissions change, please feel free to call myself or Junior.   ==================================================  Checked conditional access policies and can see that there is a MFA policy already in place, but in report mode.  There are 68 accounts without MFA and only 5 accounts can reset their own passwords. ",Billable
14/02/2023 00:00,JNRPacker,Wilbury Stratton Consultants Ltd,Continuous Development Programme,Trident Head Office,Technical,876698,1,Wilbury Dev time leading JS tasks for the day,Billable
14/02/2023 00:00,JNRPacker,Wilbury Stratton Consultants Ltd,Continuous Development Programme,Trident Head Office,Technical,876698,0.5,Advising JS on tasks for this afternoon  ,Billable
14/02/2023 00:00,JSaliba,Wilbury Stratton Consultants Ltd,Continuous Development Programme,Trident Head Office,Technical,869875,2.43,"New policies left in report only mode  Created Admin MFA conditional access policy. Created policy to block legacy auth Added location of 185.22.253.170 based on a number of different users authing from this IP, but havent applied it until we have confirmation.  Adjusted Self Password Reset settings  2 methods needed  Added Mobile App Code  Left option currently set to 'none' enabled.  =========================================================  Looked into Defender for their endpoints, as Carden provided their TrendMicro product. None of their current licences give them access to Defender.  =========================================================  Checked Secure score for the bigger recommendations: Enable policy to block legacy authentication - Report only setup above Ensure all users can complete multifactor authentication - Report only setup Enable impersonated domain protection - Five points are related to impersonation protection Require multifactor authentication for administrative roles - I have added all admin roles to the conditional access policy to cover this point  ========================================================= Email concerning DNS ------------------------------------- Good Afternoon   Further to my email this morning, could we also be given access to your DNS portal please, as we need to adjust your MX / TXT records to move you away from Cardens Mimecast.   ",Billable
14/02/2023 00:00,LRogers,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,884990,0.03,"Hi Kacie,  Just following up on this to make sure you got the email with the file, if not I can get it sent again.  Kind Regards Liam",Billable
14/02/2023 00:00,JSaliba,Wilbury Stratton Consultants Ltd,Continuous Development Programme,Trident Head Office,Technical,869875,0.92,"Went through IT Glue and tried to add as many missing objects as I could. ============================================================  I added the location IP address to the exception for the conditional access MFA policy, as the public IP I guessed belongs to the same provider that we already had in Glue.",Billable
14/02/2023 00:00,JBrito,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,880875,0.05,Emailed Dan again and CC'ed in Kacie as Dan has been OOO,Billable
13/02/2023 00:00,LRogers,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,884990,0.03,"Hi Kacie,  I have grabbed this case and will be looking at this for you tomorrow morning.  Kind Regards Liam",Billable
13/02/2023 00:00,CSelwyn,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,880983,0.23,"Hi Amy,  I can confirm both new email accounts have been setup:  HR@wscl.com financeusa@wscl.com  Please let me know if you require any changes to be made.  Thanks,  Charlie",Billable
13/02/2023 00:00,CSelwyn,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,880983,0.02, [image]  [image]  [image]  [image] ,Billable
10/02/2023 00:00,JMorgan,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,882717,0.15,"Hi Dave  I am setting up two mailboxes that require two licenses each. - 2x Exchange Online (Plan2) - 2 x Microsoft 365 Business Standard. Email mailboxes was requested from Sarah Evans and Amy Wood.  Kind Regards, James Morgan",Billable
10/02/2023 00:00,AForster,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,883765,0.28,I called Richard and explained the nature of these alerts and how he should respond to them in future cases. He is happy to close the ticket.,Billable
09/02/2023 00:00,JPurdy,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,883765,0,Good morning  Hope this email finds you well.   Please be advised that the above ticket has been given to one of our engineers and will be actioned in due course.   Many thanks   Jessica Purdy ,Non-Billable
09/02/2023 00:00,AForster,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,883765,0.28,"I took a look at the alert on 365, and it appears to be a submission by the Steve Hill 365 account for the elvaaustin12@gmail.com account to be labelled as phishing. However, I don't see what else we can do to contribute to this as it has already been resolved. I'll need to speak to Richard to find out if he does need any further assistance with this.",Billable
09/02/2023 00:00,AForster,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,883765,0.05,"Hello Richard,  I've taken a look at the submission but it seems that the submission has already been resolved. Do you have any questions or requests regarding this submission issue that you wanted to ask? Let me know by calling us and asking for me, Alex or replying to this email.  Many Thanks, Alex Forster",Billable
09/02/2023 00:00,EThorpe,Wilbury Stratton Consultants Ltd,,Trident Head Office,Sales,,0.9,"Quote formalised and sent to Dan for approval, have looked into support usage also as new client. Sent Dan covering email to explain usage",Non-Billable
08/02/2023 00:00,SNiemczyk,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,882405,0.02,"Hello Nick,   Just to catch up, how is that addon working for you. Is it bit better? You happy for me to close that request?  Kind Regards Szymon ",Billable
08/02/2023 00:00,SNiemczyk,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,882405,0.02,"Hello Nick,   Pleased to hear it. You happy for me to close the request?  If you will face any other issues don't hesitate to reach me.  Btw. There is -3 degree today   Kind regards Szymon",Billable
08/02/2023 00:00,JBrito,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,880875,1.02,Put email together for Dan outlining patch management and EDR install for him to send to his team,Billable
08/02/2023 00:00,CSelwyn,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,883527,0.05,"Hi Sneha,  Your ticket has been assigned to an engineer.  Thanks,  Charlie",Billable
08/02/2023 00:00,CLovell,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,883527,0.15,"Hi Sneha,  I can confirm this is an external email address.  I have removed the message classed it as phishing.  The email should not be able to email back in again.  I suggest deleting the email and you should be fine.  Thank you, Chris Lovell",Billable
08/02/2023 00:00,CLovell,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,883527,0.02,Reported the email message as phishing.  [image] The sender is now blocked to never expire.  Closing ticket.,Billable
07/02/2023 00:00,SNiemczyk,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,882405,0.05,"Hello Nick,   Thank you for an update. Will call you around 8AM UK time.  Kind Regards Szymon ",Billable
07/02/2023 00:00,SNiemczyk,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,882405,0.08,"Hello Nick,    Did tried to call, can you email me when I can try again. Thank you  0065 8752 5882 - Is that best number?  Kind regards Szymon",Billable
07/02/2023 00:00,SNiemczyk,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,882405,0.4,"Hello Nick,    While we have been on the phone we managed to install the latest version of Hub addon to your Outlook. Please let me know if this is working better for you now.   Kind Regards Szymon",Billable
07/02/2023 00:00,SNiemczyk,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,882405,0.12,We have checked version of the addon and download the latest one and installed on his PC. Nick was scheduled on meeting so he has mention that he will send me some feedback once back from meeting.   [image] ,Billable
07/02/2023 00:00,SNiemczyk,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,882406,0.02,"It was addon related issue, all sorted while on the phone  Addon was called Thehubspot",Billable
07/02/2023 00:00,YBell,Wilbury Stratton Consultants Ltd,,Trident Head Office,Sales,883094,0.4,quote done,Non-Billable
07/02/2023 00:00,JNRPacker,Wilbury Stratton Consultants Ltd,Continuous Development Programme,Trident Head Office,Technical,869875,0.03,Please book 1 x Engineer who knows 365 for 1 Day Remote  Working on Creating Conditional Access Policies  [image]  And reviewing DNS Records to update DKIM/DMARC/SPF etc.   ,Billable
06/02/2023 00:00,DAnderson,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,879976,0.02,"Hello,  I have only been able to add the 365 F1 license as you don't have any of the others left.  Would you like me to get you a quote for one of each of these or do you have someone leaving who doesn't need their licenses anymore that I could put onto Eunice?  Kind Regards, Dre",Billable
06/02/2023 00:00,JPurdy,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,882405,0,"Good morning  Hope this email finds you will!  Please be advised the above ticket has been given to one of our engineers, and will be actioned in due course.  Many thanks  Jessica Purdy",Non-Billable
06/02/2023 00:00,JPurdy,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,882406,0,"Good morning  Hope this email finds you will!  Please be advised the above ticket has been given to one of our engineers, and will be actioned in due course.  Many thanks  Jessica Purdy",Non-Billable
06/02/2023 00:00,KHolmes,Wilbury Stratton Consultants Ltd,,Trident Head Office,Business Operations,882455,0.12,Please can we get a quote raised as per requested below,Non-Billable
06/02/2023 00:00,SNiemczyk,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,882406,0.08,"Hello Nick,    I have tried to call you on 006587525882, I could not leave a message. Please let me know when would be best to contact you regarding your issue?  Kind regards Szymon",Billable
06/02/2023 00:00,SNiemczyk,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,882405,0.02,I have send email on previous ticket - will wait when Nick will reply back. ,Billable
06/02/2023 00:00,MAversano,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,879976,0.1,"Kacie called chasing this, wants to ensure they get the licence ASAP so their new starter can begin tomorrow. I said I would escalate to try to get this sorted ASAP.",Billable
06/02/2023 00:00,MAversano,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,879976,0.08, [image] ,Billable
06/02/2023 00:00,DAnderson,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,879976,0.23,Emailed Cardens as they provide CSP licenses [image] ,Billable
06/02/2023 00:00,DAnderson,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,879976,0.03,"Hello Kacie,  I was told to just email them. If they don't respond by the end of the day then I will contact them again.  Kind Regards, Dre",Billable
06/02/2023 00:00,DAnderson,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,879976,0.27,"Hello Kacie,  I tried to call you but you weren't available  These 2 licenses can be added: 1x Exchange online plan 2 1x Microsoft 365 business standard  However, they mentioned they can't add the other 2, being:  1x Microsoft 365 business voice 1x Microsoft international calling plan for SMB  This is because they said they need to be purchased directly and not through them  Kind Regards, Dre ",Billable
06/02/2023 00:00,DAnderson,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,879976,0.02,Response to email to Cardens [image] ,Billable
06/02/2023 00:00,SNiemczyk,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,882405,0.07,"+8 hours based in Singapore, spoken with the office, best to try once again in the morning.  ",Billable
06/02/2023 00:00,DAnderson,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,879976,0.07,"Hi Kacie,  I have just added them to Eunice Tang's account.   Is that everything you need me to do? If you need help with anything else let me know.  Kind Regards, Dre",Billable
06/02/2023 00:00,DAnderson,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,879976,0.05,Added to WSKL distribution list [image]  Added to Wilbury@wscl.com distribution list [image] ,Billable
06/02/2023 00:00,DAnderson,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,879976,0.02,"Yes of course. I have just added her to these 2 lists: Wilbury@wscl.com, WSKL@wscl.com  Kind Regards, Dre  ",Billable
06/02/2023 00:00,JMorgan,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,882717,0.1,"Hi Sarah,  I have picked up your ticket and I will be in touch about the new mailbox shortly.  Kind Regards, James Morgan",Billable
06/02/2023 00:00,JMorgan,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,882717,0.48,looked at how finance is setup can see these 4 licenses are assigned: -Exchange online (plan2) - Microsoft 365 Business Standard -Microsoft 365 F1. I will need more licenses to create this mailbox. I also called the client and just confirmed the name of the mailbox with them they would also FinanceUSA@wscl.com emailing the client about licenses. [image] ,Billable
06/02/2023 00:00,DAnderson,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,879976,0.02,"Hello,  I tried to call you in regards to this ticket but you weren't available.  What is it you would like know about?  Kind Regards, Dre",Billable
06/02/2023 00:00,AForster,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,879976,0.03,I passed a call from Richard to DA.,Billable
06/02/2023 00:00,JMorgan,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,882717,0.32,"Hi Kacie  I am setting up two mailboxes that require two licenses each. - 2x Exchange Online (Plan2) - 2 x Microsoft 365 Business Standard.  Email mailboxes was requested from Sarah Evans and Amy Wood.  Please let me know if you have any questions.  Kind Regards, James Morgan ",Billable
06/02/2023 00:00,EThorpe,Wilbury Stratton Consultants Ltd,,Trident Head Office,Sales,,0.53,"Quote formalised, awaiting sign off from JP before sending to Dan for approval",Non-Billable
03/02/2023 00:00,EThorpe,Wilbury Stratton Consultants Ltd,,Trident Head Office,Sales,,1.47,"Reviewing current licensing with a combination of GM, JP and VC Plan will be to take over M365 Standard, potentially upgrade to BP, take Enterprise e5.",Non-Billable
03/02/2023 00:00,DAnderson,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,879976,0.08,"Hello,  I have only been able to add the 365 F1 license as you don't have any of the others left.  Would you like me to get you a quote for one of each of these or do you have someone leaving who doesn't need their licenses any more that I could put onto Eunice?  Kind Regards, Dre",Billable
03/02/2023 00:00,JBrito,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,880875,1,Call with Dan and Kacie around MPS Deployment,Billable
03/02/2023 00:00,AForster,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,878949,0.05,I passed a call from Kacie to BC.,Billable
03/02/2023 00:00,BCarnet,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,878949,0.18,"Kacie called in to allow me access to device Logged into DESKTOP-8BI9LAC Kacie exampled the issue When opening properties of London Meetings I opened the permissions tab Kacie advised this is what they needed and can test with New starters etc Kacie queried if they automatically have access to this calendar I advised I can find out the new starter process and see what Groups/Calendars they gain access to Will investigate, send them over and close off ticket",Billable
03/02/2023 00:00,BCarnet,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,878949,0.15,"Hello Kacie,  I've just had a chat with Junior who let me know they are in the process of booking a meeting to go over the Desk Director Form for new starters  I have let them know that you would like new starters to have access to the London Meetings Calendar as a default  If you have any issues or changes for this, please feel free to pop us a call or email to discuss  Was lovely to chat and hope you have a nice weekend!  Many thanks, Ben",Billable
03/02/2023 00:00,EThorpe,Wilbury Stratton Consultants Ltd,,Trident Head Office,Sales,880941,0.75,Reviewing the invoice sent over from Dan ,Non-Billable
03/02/2023 00:00,JNRPacker,Wilbury Stratton Consultants Ltd,Continuous Development Programme,Trident Head Office,Technical,876698,2,Going through Licensing with Euan and prepping CDP Spreadsheet in Teams. ,Billable
03/02/2023 00:00,CSelwyn,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,880983,0.05,"Hi Amy,  I have attempted to setup the new email account but there are no spare licenses available.  Would you be okay with this account being setup as a shared mailbox or would you prefer this account to have a license?  Happy to discuss the difference with you on Monday.  Thanks,  Charlie",Billable
02/02/2023 00:00,BCarnet,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,878949,0.08,"Hello Kacie,  Tomorrow sounds great, I'll be in touch between those times  If you have any queries or find yourself available, feel free to call in yourself on 01273 662777 or reply here  Thank you, Ben",Billable
02/02/2023 00:00,DAnderson,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,879976,0.2,Set up account name and email [image]  No licenses specified in ticket - Will check with client  Set job title [image] ,Billable
02/02/2023 00:00,DAnderson,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,879976,0.05,"Hello Kacie,  I was setting up this account and realised you haven't included any Office Licenses you want this user to have.   The only ones you have available are these 3: [image]  Could you let me know what you want me to do?  Kind Regards, Dre ",Billable
02/02/2023 00:00,JBrito,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,880472,0.55,Demo of Desk Director to all at Wilbury Installed DeskDirector on all machines we have by MPS Task Emailed Dan with email for all at Wilbury ,Billable
02/02/2023 00:00,JNRPacker,Wilbury Stratton Consultants Ltd,Continuous Development Programme,Trident Head Office,Technical,880483,0.1,Please book either JBrito of MHannagan for 2 hours in next avaialble slot to speak with Kacie,Billable
02/02/2023 00:00,JNRPacker,Wilbury Stratton Consultants Ltd,Continuous Development Programme,Trident Head Office,Technical,880551,0.03,Please book any Competent Microsoft 365 Engineering for 1 day remote  Tasks- Create Conditional Access Policy for Users Update MX Records and DNS records away from Carden's Mimecast.  Run through and secure all Admin privileged accounts Tidy up expired/un-required users.  ,Billable
02/02/2023 00:00,JNRPacker,Wilbury Stratton Consultants Ltd,Continuous Development Programme,Trident Head Office,Technical,869876,0.02,Please book 365 Engineer for 1 Day Remote and 1 Day On-Site Site is local so no car required.,Billable
01/02/2023 00:00,JPurdy,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,879976,0,Good afternoon   Hope this email finds you well.   Please be advised that the above ticket has been given to one of our engineers and will be actioned in due course.   Many thanks   Jessica Purdy ,Non-Billable
01/02/2023 00:00,BCarnet,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,878949,0.07,Called Kacie on 01273 741300 Colleague answered and advised not in office WIll email and call back another day,Billable
01/02/2023 00:00,BCarnet,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,878949,0.1,"Hello Kacie,  I tried to call but was informed you weren't in,  Just wanted to check to see how you are getting on with your Calendar sharing issue and if it is now functioning as needed?  Thank you, Ben",Billable
01/02/2023 00:00,BCarnet,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,878949,0.27,Logged into 365 via powershell Checked permissions for Mailbox  [image]  Cant see Kacie on there however DEFAULT is editor Spoke to AA for advise and we concluded that getting on machine and double checking sharing method would be best  Will contact Kacie to try and get access to machine and assist with sharing,Billable
01/02/2023 00:00,BCarnet,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,878949,0.05,"Hello Kacie,  If its okay I think it would be a great next step for us to hop on a call and I connect to your device, just so I can take a hands on look and see if I can resolve the issue from your end  Would there be a time tomorrow that works for you?  Thank you, Ben",Billable
31/01/2023 00:00,BCarnet,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,878949,0.05,Reading through ticket and checking online for solutions,Billable
31/01/2023 00:00,BCarnet,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,878949,0.22,Spoke to Junior who advised we should just be able to give Manage permissions to London Meetings mailbox Logged into 365 Logged into exchange Opened London Meetings to check if they have access  [image] Need to determine who the contact is for authorising,Billable
31/01/2023 00:00,BCarnet,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,878949,0.18,Tried to call Kacie on - 07599 594 488 No answer - Left VM  Tried to call Dan Chester for auth on - 07799897900 No Answer - Left VM  Will contact them via email ,Billable
31/01/2023 00:00,BCarnet,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,878949,0.05,Was about to email both Kacie and Dan however Junior contacted to say he is with them and to hold off for now ,Billable
31/01/2023 00:00,BCarnet,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,878949,0.07,On 365 Exchange Located London Meetings mailbox Checked current delegation - None at all  [image]  Added Kacie to Full Access to allow calendar sharing  [image]  Will contact user,Billable
31/01/2023 00:00,BCarnet,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,878949,0.03,"Hello Kacie,  I have provided you with Full Access to the London Meetings shared mailbox This should allow you to share the calendar now  Please allow up to an hour for this to take effect, and an outlook restart might be needed  I will pop you call later on to check in, but if you get a chance to test please let me know if this is working  Thank you, Ben",Billable
31/01/2023 00:00,LFeingold,Wilbury Stratton Consultants Ltd,,Trident Head Office,Business Operations,879701,0.03,checked invoiced and routed,Non-Billable
31/01/2023 00:00,JNRPacker,Wilbury Stratton Consultants Ltd,Continuous Development Programme,Trident Head Office,Technical,876698,1.5,Reading Onboarding documentation and talking to with BM about site visit. ,Billable
31/01/2023 00:00,JNRPacker,Wilbury Stratton Consultants Ltd,Continuous Development Programme,Trident Head Office,Technical,876698,0.5,Travel to site ,Billable
31/01/2023 00:00,JNRPacker,Wilbury Stratton Consultants Ltd,Continuous Development Programme,Trident Head Office,Technical,876698,2,"Meeting on site:  MY rough notes   A lot of the development pieces are outside of the 365 ecosystem   Wilbury On-Demand - built by external company  Move data out of Excel in and out of WoD platform - understand security around it | how good the system is | get WoD team to go through |  Hired Data Analytics engineers recently | Dev environment currently  Historically was a just a M365 house | moved  Wants to focus on the cloud piece  HubSpot - HubSpot | Software, Tools, Resources for Your Business - Sales CRM - Data from Zoom Info - Business Contact details database import for users - connected to Hubspot  HubSpot -> PsoHub -> connects to M365  Azure EcoSystem -> Currently with Carden  Metranet Connection  New User Painpoint -> Windows 11 Pro -> with Azure Setup  New Starter Form  -> Liaise with WoD Dev Team for Security Check and Aspect - testing with them/ Pen Testing/ Due diligence checking   -> Server running on AWS? Physical Box in office still??  -> Teams Pro   -> Setup Process / InTune  -> Licensing -> Microsoft E3 / E5  -> Dynamics 365  -> Modern Auth Setup | 2FA | Microsoft Auth SSO  -> Offboarding Process |   -> Teams  Wilbury On Demand - Cloud Rock Metranet    ",Billable
31/01/2023 00:00,JNRPacker,Wilbury Stratton Consultants Ltd,Continuous Development Programme,Trident Head Office,Technical,876698,0.5,Travel from site ,Billable
31/01/2023 00:00,JNRPacker,Wilbury Stratton Consultants Ltd,Continuous Development Programme,Trident Head Office,Technical,876698,3.25,Working on creating RoadMap and information - discussion with BM about licensing and works.   Created Teams Site and started drafting timeline guidings for works. ,Billable
30/01/2023 00:00,JPacker,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,878949,0.05,"Good Afternoon, This looks like you are trying to share an already shared calendar and not your own. I have assigned this to someone to look into this for you Regards James",Billable
30/01/2023 00:00,MAversano,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,879177,0.05,"Hello Kacie,  Just letting you know I've been assigned to this ticket and will be starting work on it shortly. Please feel free to give us a ring or an email back if you have any other questions or concerns.  Kind regards, Morgan",Billable
30/01/2023 00:00,MAversano,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,879177,0.18,Signing into 365 admin. Verified Sneha was not already member of groups.  [image] Added Sneha to wilbury@wscl.com  [image] Added Sneha to wilburyuk@wscl.com  [image] ,Billable
30/01/2023 00:00,MAversano,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,879177,0.02,"Good afternoon Kacie,  Just letting you know Sneha has been added to the described distribution groups. I'll go ahead and close this now, but feel free to contact us if you need help with anything else! Hope you enjoy the rest of your evening.  Best regards, Morgan",Billable
30/01/2023 00:00,JBrito,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,869868,0.02,Scheduling myself on Thursday with the client as to be added to their Teams meeting and demo desk director  No client reminder needed or booking confirmation ,Billable
30/01/2023 00:00,CHarvey,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,875930,0.02,"Hello Kacie,   Is anything else needed with this ticket or can it be closed off?  Many thanks, Conor",Billable
30/01/2023 00:00,EThorpe,Wilbury Stratton Consultants Ltd,,Trident Head Office,Sales,,0.23,Chase sent to Dan for details required.,Non-Billable
27/01/2023 00:00,CLovell,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,875930,0.02,Next Steps: Wait to see if client needs further assistance Budget Required: 1 hour,Billable
